chr1	10297328	10297329	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297329	10297330	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297336	10297337	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297339	10297340	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297343	10297344	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297345	10297346	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297353	10297354	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297354	10297355	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297358	10297359	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297360	10297361	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297365	10297366	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297374	10297375	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297375	10297376	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297391	10297392	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297398	10297399	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297400	10297401	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297401	10297402	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297402	10297403	1.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297408	10297409	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297409	10297410	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297414	10297415	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297415	10297416	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297428	10297429	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297429	10297430	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297431	10297432	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297439	10297440	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297441	10297442	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297449	10297450	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297466	10297467	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297467	10297468	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297472	10297473	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297477	10297478	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297480	10297481	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	10297486	10297487	0.0	1	chr1	10296965	10300965	ENSG00000199562.1	RNU6-37P	+
chr1	25041454	25041455	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041459	25041460	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041461	25041462	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041462	25041463	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041464	25041465	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041465	25041466	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041466	25041467	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041469	25041470	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041471	25041472	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041478	25041479	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041485	25041486	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041489	25041490	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041531	25041532	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041536	25041537	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041540	25041541	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041547	25041548	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041558	25041559	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041560	25041561	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041565	25041566	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041575	25041576	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041580	25041581	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041605	25041606	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041616	25041617	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041644	25041645	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041647	25041648	1.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041649	25041650	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041652	25041653	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041653	25041654	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041654	25041655	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041655	25041656	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041656	25041657	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041662	25041663	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041674	25041675	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041678	25041679	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041681	25041682	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041700	25041701	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041702	25041703	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041706	25041707	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041707	25041708	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041708	25041709	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041712	25041713	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041717	25041718	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041725	25041726	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041728	25041729	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041766	25041767	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041774	25041775	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041776	25041777	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041779	25041780	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041791	25041792	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041792	25041793	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041799	25041800	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041800	25041801	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041804	25041805	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041806	25041807	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041807	25041808	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041812	25041813	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041829	25041830	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041831	25041832	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041840	25041841	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041844	25041845	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041847	25041848	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041850	25041851	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041851	25041852	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041853	25041854	1.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041857	25041858	1.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041864	25041865	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041865	25041866	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	25041866	25041867	0.0	1	chr1	25039135	25043135	ENSG00000285823.1	LINC02793	+
chr1	26006356	26006357	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006356	26006357	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006366	26006367	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006366	26006367	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006379	26006380	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006379	26006380	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006380	26006381	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006380	26006381	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006383	26006384	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006383	26006384	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006384	26006385	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006384	26006385	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006388	26006389	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006388	26006389	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006389	26006390	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006389	26006390	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006392	26006393	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006392	26006393	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006396	26006397	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006396	26006397	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006402	26006403	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006402	26006403	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006403	26006404	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006403	26006404	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006404	26006405	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006404	26006405	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006405	26006406	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006405	26006406	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006408	26006409	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006408	26006409	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006410	26006411	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006410	26006411	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006413	26006414	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006413	26006414	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006422	26006423	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006422	26006423	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006435	26006436	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006435	26006436	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006436	26006437	1.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006436	26006437	1.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006439	26006440	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006439	26006440	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006447	26006448	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006447	26006448	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006449	26006450	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006449	26006450	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006450	26006451	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006450	26006451	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006453	26006454	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006453	26006454	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006454	26006455	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006454	26006455	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006461	26006462	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006461	26006462	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006462	26006463	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006462	26006463	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006463	26006464	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006463	26006464	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006466	26006467	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006466	26006467	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006469	26006470	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006469	26006470	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006471	26006472	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006471	26006472	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006478	26006479	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006478	26006479	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006484	26006485	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006484	26006485	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006494	26006495	1.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006494	26006495	1.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006496	26006497	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006496	26006497	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006502	26006503	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006502	26006503	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006503	26006504	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006503	26006504	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006504	26006505	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006504	26006505	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006511	26006512	1.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006511	26006512	1.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006516	26006517	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006516	26006517	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006520	26006521	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006520	26006521	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006536	26006537	1.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006536	26006537	1.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006538	26006539	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006538	26006539	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006539	26006540	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006539	26006540	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006544	26006545	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006544	26006545	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006546	26006547	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006546	26006547	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006548	26006549	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006548	26006549	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006552	26006553	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006552	26006553	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006553	26006554	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006553	26006554	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006558	26006559	1.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006558	26006559	1.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006561	26006562	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006561	26006562	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006573	26006574	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006573	26006574	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006577	26006578	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006577	26006578	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006579	26006580	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006579	26006580	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006621	26006622	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006621	26006622	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006627	26006628	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006627	26006628	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006628	26006629	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006628	26006629	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006668	26006669	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006668	26006669	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006669	26006670	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006669	26006670	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006670	26006671	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006670	26006671	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006672	26006673	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006672	26006673	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006681	26006682	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006681	26006682	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006685	26006686	1.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006685	26006686	1.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006687	26006688	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006687	26006688	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006688	26006689	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006688	26006689	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006690	26006691	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006690	26006691	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006691	26006692	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
chr1	26006691	26006692	0.0	1	chr1	26004215	26008215	ENSG00000252691.1	ENSG00000252691	+
chr1	26006693	26006694	0.0	1	chr1	26004005	26008005	ENSG00000252190.1	ENSG00000252190	+
